,neg_model,pos_model,text
1324337,0.0017452434,0.9982546999999998,Looking for a #Brand #Marketing Manager: Event Marketing &amp; Promotional Advertising #jobs http://t.co/4mAsBy4ixm
1776050,0.0017452735,0.9982546999999998,Looking for a #Transaction #Analyst/ Executive Assistant #jobs http://t.co/dl3ZNzuwdG http://t.co/LjUUs3XGeD
5017677,0.0017452826000000001,0.9982546999999998,#Assistant #Front End - Store #77 needed in #LittleRock at The Fresh Market. Apply now! #jobs http://t.co/RdNPr4X9Al
2940820,0.0017454214000000002,0.9982546,"Need a #job? Case Management Associate needed in #Atlanta, #GA https://t.co/1U23bJSdYt #jobs #hiring"
5308853,0.0017455294,0.9982545,Looking for a #Environmental #Education Program Officer #jobs http://t.co/UT3tILZDRi http://t.co/HIOiAuBrKQ
955941,0.0017457954,0.99825424,Looking for a #Business #Sales - Account Executive I - Acquisition Job #jobs http://t.co/EWiC45bAkZ http://t.co/FEGDIGFxhP
8791741,0.0017457487,0.99825424,"#Invoicing &amp; Payroll Clerk
#JobSearch -   #hiring #rtjobs 
Apply: https://t.co/2443c9jLoY"
1784127,0.001745885,0.9982540999999999,"Looking for a #BUSINESS #SYSTEMS ANALYST, LEAD Job #jobs http://t.co/gBVZe3d4Lt http://t.co/G1ZPazw5y0"
3038167,0.0017459182999999998,0.9982540999999999,Looking for a #Clinical #Administrative Associate #jobs http://t.co/gNAWUo401H http://t.co/S5xDhpNSeW
7829779,0.0017458616,0.9982540999999999,Looking for a skilled #PR / #Communications team member? #PRSA Jobcenter can help. https://t.co/Ry0w9zC85k #prsa #prjobs #recruit
3458827,0.0017460231,0.9982540000000001,Looking for a #Restaurant #Sales &amp;amp; Marketing Manager #jobs https://t.co/6ExrRimiWg https://t.co/WLTHiZZUKb
8770828,0.0017459365,0.9982540000000001,#Administrative #Assistant needed in #Ontario at The Select Family of Staffing Companies. Apply now! #jobs http://t.co/rN6RMAvXbn
1047269,0.0017459764000000001,0.9982540000000001,Looking for a #CAMPAIGN #EVENT MANAGERS &amp; MARKETING ASSOCIATES NEEDED #jobs http://t.co/0JVJJGXiP8
7022133,0.0017461101999999998,0.9982539,Looking for a #Mortgage #Loan Officer - Inside Account Executive - SALES!!! #jobs http://t.co/CR1Bd5pO9F http://t.co/SsYqGTEcK2
1721133,0.0017462032,0.99825376,"#Business Operations #Analyst needed in #PaloAlto, apply now at #Groupon! #job http://t.co/NDJ8OwxeXk"
1236087,0.0017462829000000001,0.99825364,#Contract #Recruiter needed in #NewYork at Michael Page. Apply now! #jobs http://t.co/4jmx0ZyLDv
1335320,0.0017463855,0.99825364,Looking for a #OFF #5TH - Asset Protection Specialist #jobs http://t.co/jEkI2HUcuy http://t.co/AwugO7vdwS
2443040,0.0017463829999999998,0.99825364,"#Group Leader, Infrastructure Design Group
# - #CanadianFashion #FashionJobs  #hiring #rtjobs #Designer 
Apply: https://t.co/MNdHPZwrVL"
271150,0.0017464876000000001,0.9982535,#store #manager needed in #Bell at Starbucks. Apply now! #jobs https://t.co/vT9nUOQ5JP
9146346,0.0017464476000000001,0.9982535,"Looking for a #Senior #Business Project Manager, Claims - Telecommute #jobs http://t.co/uMaafuaxcJ http://t.co/YSJAuLSYvV"
1500555,0.0017465898999999999,0.9982534,"Looking for a #Small #Business Account Representative - Tempe, AZ #jobs http://t.co/nRHSqou49n http://t.co/l0WetjNiuL"
2084211,0.0017465882000000002,0.9982534,Looking for a #Asst. #General Counsel &amp; VP for Regulatory Finance #jobs http://t.co/4Pmqd1fToU http://t.co/YME9z8FFxS
4710705,0.0017466679,0.9982533000000001,"Looking for a #Senior #Professional Storage Administration - Pittsburgh, PA or remote #jobs http://t.co/zA9aiDtrVP http://t.co/1Rvty77iN3"
3958912,0.0017468478,0.99825317,#Purchasing #Specialist needed in #SanDiego at Ask Staffing. Apply now! #jobs http://t.co/vSXv6yXPXP http://t.co/JyNW8uap4D
1108114,0.0017468742,0.99825317,#Senior #Clojure Engineer (Mail Platform) needed in #Washington at Living Social Inc. Apply now! #jobs http://t.co/8tlkQ9q229
2076626,0.0017469873,0.99825305,Looking for a #Sr. #Business Analyst - Telecommute #jobs http://t.co/jTE4HYUZeA http://t.co/rMZpvFS8Am
8767486,0.0017469998,0.9982529,"#Hiring a #QA analyst with #ACH exp in #Minneapolis #Minnesota. #ApplyNow

#ACHPEP+ #contractjobs #QualityAnalyst
http://t.co/0rn3dYJOvm"
749457,0.0017470954,0.9982529,"Looking for a #Manager, #Scientific Education Job #jobs https://t.co/pjeqC12yXZ https://t.co/pFTBZEdt0l"
8053173,0.0017472136999999999,0.9982528,#Customer #Account Professional needed in #NewYork at TIBCO. Apply now! #jobs http://t.co/u2FDeqx04Y
1029005,0.0017472053,0.9982528,"Looking for a #Senior #Associate, Healthcare Business Intelligence #jobs http://t.co/xFt3D7Z0Ak http://t.co/jS6y1nw7Co"
6097246,0.0017471286,0.9982528,Looking for a #Owner #Operators - Excellent Career Opportunities! Apply Today! #jobs http://t.co/qOKsfdtKID http://t.co/vh92gTO1gm
4977382,0.0017473049,0.9982527,RT @intellegojobs Want to get #hired: 4 keys to creating your #powerbrand. #jobtips https://t.co/OKflQo5kwG
3572075,0.0017472766,0.9982527,"#Salesperson
#JobSearch -   #hiring #rtjobs 
Apply: https://t.co/0jd61QM97e"
1344290,0.0017472442,0.9982527,#Accounts #Assistant needed in #Reading at Page Personnel. Apply now! #jobs https://t.co/IFm1HyYphS https://t.co/fj121lb0ct
1063763,0.0017476376,0.99825233,Looking for a #Registered #Nurse - CVSU -  FT/Days #jobs https://t.co/N3ZixdvjlL
5565684,0.0017476494000000001,0.99825233,"RT @Glasstire: JOB OPENING: @artpace needs an Education Coordinator! 

https://t.co/mlWtyNI3Sl https://t.co/XgMeTAicv1"
2375766,0.0017476494000000001,0.99825233,Looking for a #Business #Development/Marketing Professionals Wanted! - Tucso #jobs http://t.co/7oDdKNnZox http://t.co/f6ihRHtvN1
5933855,0.0017477255999999999,0.9982521999999999,"#JobOpening :  Sales Associate
#marketing - #NewYork #NY #TweetMyJobs  
Apply: https://t.co/vbXkLLFXZY"
1221483,0.0017477957000000001,0.9982521999999999,#Customer #Service Associate needed in #NewYork at Snagajob. Apply now! #jobs http://t.co/BVH6oSd47g
2350366,0.0017478864,0.9982521000000001,"Looking for a #Director, #Business Strategy &amp; Special Projects #jobs http://t.co/IkEnrstBlP http://t.co/LCREp2IWRL"
1860058,0.0017478688000000001,0.9982521000000001,#Managed #Care Pharmacist needed in #NewYork at The Execu Search Group. Apply now! #jobs http://t.co/qT4mpPMUel http://t.co/5ZO4Kesmeq
1578605,0.0017478956,0.9982521000000001,Looking for a #Deloitte #Digital -Digital Business &amp; Strategy Manager #jobs http://t.co/iBB9J7cie1 http://t.co/wBm4aFD1YY
3123083,0.0017480070000000002,0.998252,"#JobOpening :  Jr. Business Analyst
#AccountinJobs - #CA #SanJose #TweetMyJobs  
Apply: https://t.co/6Vkn09Tfo3"
2932297,0.001747997,0.998252,"Need a #job? Direct Support Professional needed in #PortJeffersonStation, #NY https://t.co/EZ2LGc8Lxs #jobs #hiring"
961440,0.0017479545,0.998252,"Looking for a #BEHAVIORAL #HEALTH COUNSELOR, Gero/Psych, Part #jobs http://t.co/kmbxariwxH http://t.co/YNyEi11SAq"
2325903,0.0017479529000000002,0.998252,#assistant #store manager needed in #Chicago at Starbucks. Apply now! #jobs http://t.co/nIt5ZdMJTD http://t.co/9VFxajcFzw
283125,0.0017479487,0.998252,"Need a #job? Store Team Leader needed in #Wylie, #TX https://t.co/lsXJpIJxWV #jobs #hiring"
1723135,0.0017480801000000002,0.99825186,#Asset #Protection Associate needed in #Conroe at Best Buy. Apply now! #jobs http://t.co/zWwhN1qNLN
6104538,0.0017480926000000001,0.99825186,Looking for a #Director #of Engagement - Public Relations #jobs http://t.co/YNs8Q7AQ0P http://t.co/j3XQ272YrT
7218456,0.0017482634,0.99825174,"See our latest #FortCollins, CO #job and click to apply: Assistant Manager PT-dressbarn - https://t.co/9naT9u6FW7 #Retail #Hiring"
936634,0.0017481901000000002,0.99825174,#Assistant #Manager needed in #Orlando at Trustco Bank. Apply now! #jobs http://t.co/Nx4m66jRUU
9032011,0.0017484158,0.9982516,Looking for a #Store #Protection Specialist-loss Prevention #jobs https://t.co/oE69ksEM78 https://t.co/Fb2Nkt5GfP
1778289,0.0017483549,0.9982516,Looking for a #DirecTV #Specialist: $12/hr + $125 Comm/Sale + $500 Bonus Potential #jobs http://t.co/o8mYcfzwFC
4243580,0.0017484407,0.9982515,Looking for a #Customer #Service Associate - Records - Part Time #jobs https://t.co/5AxSZhXlu5
2335089,0.0017484972,0.9982515,#Sales #Assistant Manager needed in #LakeCharles at Rent A Center. Apply now! #jobs http://t.co/f5xWUHpDCZ http://t.co/HakKebwbUD
1886811,0.0017485713,0.9982514000000001,#Quality #Assurance Analyst (HealthLine) needed in #SanDiego at HealthStream. Apply now! #jobs http://t.co/71jiB91EpW
2137417,0.001748762,0.99825126,Looking for a #womens #networking group with true #growth potential? Look to #Xperience Connections http://t.co/V0XeaLVyyY #XC
2088903,0.0017487413,0.99825126,#Audit #Specialist needed in #Pittsburgh at Bayer Group. Apply now! #jobs http://t.co/jPnY3wm10u http://t.co/nWQfy0qNyc
357144,0.0017487694,0.99825126,Looking for a #womens #networking group with true #growth potential? Look to #Xperience Connections http://t.co/V0XeaLVyyY #XC
208527,0.0017488685999999998,0.99825114,#Assistant #Store Manager needed in #Chicago at The Vitamin Shoppe. Apply now! #jobs http://t.co/nrGuBvfN4Z http://t.co/9gV6fgC9xe
3970102,0.0017487993,0.99825114,Looking for a #Digital #Marketing/Social Media Apprentice #jobs http://t.co/kMMrQ5xSBN http://t.co/uruIAcHJSl
2361267,0.0017489392000000002,0.998251,"Looking for a #Tech #Yahoo, Software Dev Eng, Sr Principal #jobs https://t.co/EIqCYN3jS9 https://t.co/IyMcULBo2h"
1316232,0.0017489807999999999,0.998251,"#Business #Intelligence Engineer, Paid Search needed in #Seattle, apply now at #Amazon! #job http://t.co/3mXvOi6F06"
1890922,0.0017489057,0.998251,#Customer #Advisor Specialist needed in #NewYork at Petco. Apply now! #jobs http://t.co/glu88eUouV
1446534,0.0017491949,0.9982508,#Software Developer (#Java/C++/Cloud) (#job) wanted in #SanJose. #TechFetch https://t.co/nwUVbXBkbO
5301766,0.0017491599,0.9982508,Looking for a #Merchandiser-Retail #Representative - Part Time #jobs http://t.co/pJthI2vTfU http://t.co/OqjzsX4Gha
3313435,0.0017492223,0.9982508,"New Post: #Help Create a Family - Up to $40,000 http://t.co/2UYXasmnHl #job #SFO"
6490156,0.0017492432,0.9982508,RT @ACTCareer: Passionate about great #CX? Apply here: http://t.co/W0fCBcNis7 #jobs #careers #customerexperience
2337923,0.0017493407,0.99825066,"Ross Dress For Less is hiring! #Assistant #Store Manager in #LasVegas, apply now! #jobs http://t.co/08NalPTk1l"
7965761,0.0017492946,0.99825066,#PHP #Tech #Jobs @Magento is seeking a PHP Software Engineer to join their team &gt;&gt; https://t.co/XqbADgO3yG https://t.co/4n90Ti2wHk
7316713,0.0017493472,0.99825066,#remotework Director of Integrations - $150k/yr #workfromhome #entrepreneur #postplanner #jobsearch #smallbiz https://t.co/OeSPs02DP1
3021521,0.0017494436999999999,0.99825054,"Confidential is hiring! #Certified #Medical Coders in #, apply now! #jobs http://t.co/OOeic11UxK"
7583896,0.0017495954999999998,0.9982504000000001,"Need a #job? Customer Service Agent needed in #Mesquite, #TX https://t.co/1QtuLc4IR8 #jobs #hiring"
751627,0.0017495737,0.9982504000000001,#Jr. #Software Developer needed in #SanJose at Move. Apply now! #jobs https://t.co/rQaGSCp0h4
5960185,0.0017496038,0.9982504000000001,Looking for a #Registered #Nurse / RN  ( LTACH ) #jobs https://t.co/spHPYgJEvq https://t.co/BrCypXqB1v
3420861,0.0017495004,0.9982504000000001,Looking for a #Cafe #Server - Barista - Part-Time #jobs http://t.co/h7rvQ1wEYr http://t.co/OIHgLXz1nj
3946828,0.0017496038,0.9982504000000001,"Looking for a #Community #Marketing Associate, Flashlight Event #jobs http://t.co/3YZZ3yVKj3 http://t.co/6F9G5rXEtP"
7597651,0.0017496903,0.9982503,RT @CleanMyOceans: ?� Support an #NGO that works towards cleaner #oceans #environment - Please Retweet http://t.co/NvQwg7hhCP #fb
3966092,0.0017496335999999998,0.9982503,Looking for a #Business #Intelligence/Data Warehousing Specialist Senior #jobs http://t.co/Cs9zBkISIx http://t.co/R8F8zik6hP
1580443,0.0017498370000000002,0.9982502000000001,#Marketing #Coordinator needed in #Madison at Healthgrades. Apply now! #jobs http://t.co/mJEINXHl6B http://t.co/RNcQtrAJB5
8421389,0.0017497309,0.9982502000000001,"Need a #job? .NET Developer needed in #EastChicago, #IN https://t.co/uiWvCPvEA8 #jobs #hiring"
7925406,0.0017499044,0.99825007,"#job alert: Receiver needed in #Redlands, #CA https://t.co/eMdiMlDI1a #jobs #hiring"
5446536,0.0017500627,0.99824995,"Best Buy is hiring! #Connected #Devices Sales Consultant in #Tucson, apply now! #jobs https://t.co/X9DjdWQMYY https://t.co/5uy3EKuaYb"
1570711,0.001750082,0.99824995,Looking for a #CONTRACT #RECRUITER: Non-Techincal; Palmdale #jobs http://t.co/X0wsYBNHdh http://t.co/rhKtpk3rF1
954618,0.0017499942999999998,0.99824995,"Looking for a #Jurisdictional #Communications Manager (Public Relations, Social Media, Media Relations) Job #jobs http://t.co/anm4jrYX5d"
8061415,0.0017499976,0.99824995,"Looking for a #Jurisdictional #Communications Manager (Public Relations, Social Media, Media Relations) Job #jobs http://t.co/anm4jrYX5d"
2382660,0.0017501619,0.9982498,"Interested in a #CustomerService #job near #CorpusChristi, TX? This could be a great fit: http://t.co/4JtpcrbEOK #Hiring #CareerArc"
8074722,0.0017501926,0.9982498,#Procurement #Agent needed in #Renton at VSC. Apply now! #jobs https://t.co/sYAuwHo9Vj
6109262,0.0017504267999999999,0.9982496,"Looking for a #Senior #Business Analyst, Optum Cloud - Multiple Locations #jobs http://t.co/R7LulMeVcQ"
2419120,0.00175039,0.9982496,"#job alert: Product Manager needed in #Atlanta, #GA https://t.co/yqRqKIQ7O8 #jobs #hiring"
8294633,0.0017504648999999998,0.9982495000000001,#Marketing #Coordinator - NYU - Admin needed in #NewYork at Aramark. Apply now! #jobs https://t.co/a0B8AzROvX
7267522,0.0017505185000000001,0.9982495000000001,Looking for a #FOOD #SVC UTILITY (Full-Time) Job #jobs http://t.co/qWOF7IJfza http://t.co/MWyByxxDen
8427344,0.0017505484,0.9982495000000001,"Need a #job? Store Team Leader needed in #Richland, #MS https://t.co/2xKJdDI9XM #jobs #hiring"
1727584,0.0017505317,0.9982495000000001,"Looking for a #Senior #Product Manager, Digital Advertising #jobs http://t.co/72J7VTIgN2 http://t.co/QjFc1NwChC"
9137595,0.0017505924,0.9982494000000001,Looking for a #Project #Assistant #jobs http://t.co/7vDkDOXdxn http://t.co/H08TiRsTat
5041096,0.0017505691,0.9982494000000001,"#JobOpening :  #Registered Nurse
#Healthcare - #MT #WarmSprings  #hiring #JobOpening #rtjobs 
Apply: https://t.co/DxfpK2f4Aa"
754037,0.0017505598000000001,0.9982494000000001,"Looking for a #Senior #Product Manager, Cloud Services #jobs https://t.co/FWUHF3mz7Z https://t.co/jeyvH8aklb"
6944715,0.0017506392,0.9982494000000001,Looking for a #Marketing #&amp; Advertising Coordinator - Entry Level #jobs https://t.co/Sb6HxU9Fuy
9136018,0.0017506282,0.9982494000000001,#Inventory needed in #LosAngeles at The Select Family of Staffing Companies. Apply now! #jobs http://t.co/2qKB2zm1g2
2366321,0.0017505632,0.9982494000000001,"Looking for a #Manager, #Technology, Information Management, Information Delivery #jobs https://t.co/aAE1UPOcLM https://t.co/0ly1RPxs9Q"
3421682,0.0017505767,0.9982494000000001,#Executive #Assistant needed in #NewYork at Confidential. Apply now! #jobs http://t.co/DE8XvWaIKu
3410783,0.0017507834,0.9982493,Looking for a #RN/Registered #Nurse - Med/Surg #jobs http://t.co/seKwolrCvX http://t.co/rKkElulSvW
6135112,0.00175084,0.9982492000000001,RT @gorillabranders: Fast Times at the #Gorilla Nest. #branding #marketing #comfy #office #coworkers http://t.co/xmHyrXiffn
2400695,0.0017510217000000002,0.99824905,Looking for a #Sr. #Brand Marketing Manager #jobs http://t.co/g1OUwVy2oz http://t.co/PUAk034NXF
1041495,0.0017509466,0.99824905,"Looking for a #Senior #Manager, Brand Public Relations #jobs http://t.co/UIywvUMuPu http://t.co/BwDH6kJFD9"
2664089,0.0017509951999999998,0.99824905,"Wanted::Housekeeping Scheduling Clerk 
    #JobSearch #tweetmyjobs
https://t.co/4UVFPdPY3K"
725060,0.0017509189999999999,0.99824905,"Looking for a #Senior #Financial Analyst, FP&amp;A &amp; Strategy #jobs http://t.co/onjK4Y3JV7 http://t.co/sZB2GkjWxf"
5033560,0.0017511117,0.99824893,Looking for a #Senior #Analyst - Financial Controls Unit- CCAR #jobs http://t.co/dH4LNwRnpu http://t.co/ENMb5m7Aos
1041478,0.0017511476999999998,0.99824893,"#Senior #Analyst, Client Onboarding needed in #NewYork at Green Key Resources. Apply now! #jobs http://t.co/n8JJyRzO9Q"
3409872,0.0017512651000000001,0.9982488000000002,Looking for a #Merchandiser-Retail #Representative - Part Time #jobs http://t.co/15dE9FEqW9 http://t.co/7cU9d5YxoT
4687508,0.0017512267,0.9982488000000002,.@Yahoo needs a Data Operations Tech #intern!! Details here: https://t.co/GKJVEMqxDh #entertainment #media #jobs
6531147,0.0017513869,0.9982486999999999,#Experienced #Plumbers Needed needed in #SanFrancisco at Rooter Hero. Apply now! #jobs http://t.co/J8EwJQGfVk
3428857,0.0017514618,0.9982485999999999,"Looking for a #Physical #Therapist, Healthlink, PT24, Days #jobs http://t.co/D2V4xCYmly http://t.co/qBx1qgvUMM"
9156948,0.0017515577,0.99824846,#Co-Managers/Hourly #Associates needed in #Sterling at Express. Apply now! #jobs http://t.co/YOLMvLP5GF
1045921,0.0017516244,0.99824846,"Looking for a #Director #HR Site - Corporate, Human Resources, FT, 8:30A-5:00P #jobs http://t.co/ggV2k3Da1T"
5125772,0.0017515442000000001,0.99824846,"Need a #job? Supply Base Manager needed in #Seattle, #WA https://t.co/oQVWKIfZ8H #jobs #hiring"
8047807,0.0017517220999999999,0.99824834,Looking for a #ACCOUNT #MANAGER / COLLECTION SPECIALIST - Fill time + Benefits #jobs http://t.co/hESXYNy6GR
1036166,0.0017517188,0.99824834,"Looking for a #Principal #Electrical Engineer Food, Pharma, Oil &amp; Gas #jobs http://t.co/32MHUUggPo http://t.co/McqtPIO3vf"
8637867,0.0017516901999999998,0.99824834,"Beyondsoft is hiring! #SEO #Engineer in #SanFrancisco, apply now! #jobs http://t.co/GKSB0uBsGl"
5861640,0.0017516603,0.99824834,Looking for a #fundraising #job in #ATX? Checkout the open positions @uwatx: http://t.co/3tFACLEFdY
8955262,0.0017518054,0.9982482,Billings: Supervisor - Food MSUB $12-15 + Benefits! Exp. Req https://t.co/gNOGh5xwMS #communityscene #jobs
5117245,0.0017517601,0.9982482,#USCA Help Desk is seeking a student technician! #studentemployment #PAID #job #uscaiken #USCAemployment http://t.co/v9WDVPZNz9
569834,0.0017517979000000001,0.9982482,#jobs #job #hiring Experienced Caregiver? We Want You! #Camas #WA https://t.co/IdvV2Grexx #jobsearch #career
5602575,0.0017517528,0.9982482,"Looking for a job in #AgEdu?
@UMNExt wants to hear from you!

https://t.co/IYqbKQF2jZ 
#AgChat #DairyChat http://t.co/EGp45H8fTj"
2287690,0.0017518497,0.9982482,"Need a #job? Customer Service Advisor needed in #Salisbury, #MD https://t.co/0nk5JQyupW #jobs #hiring"
2060463,0.0017518395000000002,0.9982482,Looking for a #Staff #Accountant - CPA Firm #jobs http://t.co/vrQa6rUoyi http://t.co/1saFs8tOX8
3040434,0.0017519521,0.9982481,Looking for a #Kitchen #Prep / Production - Start at $10+ per hour! #jobs http://t.co/bxaShEJlrA
2135321,0.0017520288000000001,0.9982479999999999,RT @XCConnections: Looking for a #womens #networking group with #integrity? Look to #Xperience Connections http://t.co/V0XeaLVyyY #XC
8183772,0.0017521023999999999,0.9982479999999999,"#ArtisanCreative is hiring a #Product #Designer in #SanFranciscoCAUS, apply now! #job https://t.co/NOBylfRRqv https://t.co/xWPCyV7QVb"
1766158,0.0017521429999999998,0.99824786,"Looking for a #Assistant #Brand Manager, Brand Marketing - Global Brands #jobs http://t.co/YJ6xeLTW6L http://t.co/gx8pzSnnya"
1455165,0.001752179,0.99824786,#GA #Assistant Store Manager needed in #Atlanta at Family Dollar Stores. Apply now! #jobs https://t.co/YJOhPDQuIJ https://t.co/re1sY8CvIM
6625531,0.0017521841,0.99824786,RT @Workable: Looking for a skills assessment tool? Try @pluralsight @plum_io @codility @CriteriaCorp https://t.co/LFZHEO1KcB #recruitment…
5322191,0.001752163,0.99824786,Looking for a #Clinical #Social Worker - Davenport #jobs http://t.co/Q28sWq1XWC http://t.co/uiyypTaNoe
4600441,0.0017521866,0.99824786,"#Technology #Sales Associate needed in #FortWorth, apply now at #Staples! #job http://t.co/SxgycupryT http://t.co/MAp1SJWxki"
3975029,0.0017521272,0.99824786,"Looking for a #Corporate #Counsel, Corporate &amp; Securities #jobs http://t.co/j9W1AJh8lK"
1594483,0.0017522523,0.99824774,Looking for a #Registered #Nurse - RN-Case Manager-Managed Care #jobs http://t.co/JVAs1ynouh
6226524,0.0017522398000000001,0.99824774,"We are Hiring Experienced #Automation QA  Location. #Westchester, PA  Apply here -https://t.co/xGq0dFUddq or share your resume at andy@itconnectus.com | #Xoomatic

#JobHunt #JobOpening #NowHiring. #Resume #Jobs #Careers #Employment #HumanResources https://t.co/jAGViPuZzD"
5012203,0.0017523292999999998,0.99824774,#Application #Analyst/Business Analyst needed in #Oakland at Advanced Software Talent. Apply now! #jobs http://t.co/UVtpx2vqOO
4935896,0.0017524358,0.9982476,"Going to #work, peeps! #Workflow #magic #selfie #howto https://t.co/e7PbIa7qCV"
1778834,0.0017524442000000002,0.9982476,Looking for a #Sr. #Engineering Tech (Access Control/Intrusion Detection/Mass Notification)        Engineering #jobs http://t.co/TQgPTXTAfa
7591748,0.0017525760999999999,0.9982475000000001,Struggling with prospecting in your #business? Click Here! https://t.co/EXGrnmjSko #networkmarketing #homebiz #WAHM https://t.co/g0BodcHmqg
9138041,0.0017526326999999999,0.9982474,Looking for a #Client #Service Representative - Veterinary - Full-time and Part-time #jobs http://t.co/yUKIJ60eWO http://t.co/bYcJCjUP7F
123928,0.0017526401999999998,0.9982474,"@USFoods #hiring #InventoryControl Clerks in #Fishers, IN! @jobs4IND @JobsIndianapoli #InventoryClerk Apply Now: https://t.co/QwsrYOrX7C https://t.co/yYSaDhtrO9"
9008666,0.0017525951999999999,0.9982474,@BoostCareers Now #hiring! Senior Manager SEO Fulfillment in #Orem at @Boostability via http://t.co/lmAoRxuVjI #jobs http://t.co/HO1UAQ6d2f
6047547,0.0017526142999999999,0.9982474,"Need a #job? Service Center Support needed in #NorthPlatte, #NE https://t.co/0YpHgzXOMq #jobs #hiring"
7701187,0.0017525892000000002,0.9982474,"#Certified Technology Expert
#JobSearch - #fl #keywest  #hiring #rtjobs 
Apply: https://t.co/KUMfupzloy"
6519283,0.0017527451999999998,0.99824727,#Sr. #Market Researcher - Marketing &amp; Communications needed in #SanFrancisco at Twitter. Apply now! #jobs http://t.co/Xy4e7tcpkg
1527076,0.001752747,0.99824727,Looking for a #Senior #Revenue Management Specialist #jobs https://t.co/X908BGB3aG https://t.co/DrcmY7ug3p
8638571,0.0017527086,0.99824727,"Confidential is hiring a #--Hospitalist #-Nevada Market Premium, apply now! (#LasVegas) #jobs http://t.co/XOtyxD2uQp"
9020825,0.0017529865,0.9982469999999999,Looking for a #Experienced #Recruiter - Join Our Team! #jobs http://t.co/ObNDoIrne4 http://t.co/YkED0AoAYf
1035778,0.0017530516,0.9982469999999999,Looking for a #Business #Development Account Executive #jobs http://t.co/MSfWLR3oWp http://t.co/EEPskenoLF
2095812,0.001753064,0.9982469,Looking for a #Assistant #Brand Manager - Digital Marketing #jobs https://t.co/4tdL5aIypw https://t.co/zE7i73QQ50
7672109,0.0017530732,0.9982469,#Assistant #Sales Leader-Justice needed in #Aurora at Tweenbrands. Apply now! #jobs http://t.co/wuGeXejmww http://t.co/GBZ5yI8CxN
975865,0.0017532435999999998,0.9982468000000001,"See our latest #DrippingSprings, TX #job and click to apply: STORE MANAGER CANDIDATE - https://t.co/x8EBGOZ9UR #Retail #Veterans #Hiring"
533876,0.0017531917,0.9982468000000001,#Senior #Recruiter needed in #Pittsburgh at iNautix Technologies. Apply now! #jobs http://t.co/3KyWIC1JXl http://t.co/H2tcEpaisz
5149247,0.0017532735,0.9982468000000001,"Interested in a #CustomerService #job near #Tigard, OR? This could be a great fit: https://t.co/ZYV7YyIIz3 #Hiring #CareerArc"
1346370,0.0017533854999999998,0.99824667,Looking for a #Marketing #&amp; Advertising Sales Coordinator - Entry Level #jobs https://t.co/1puJhMpqe7 https://t.co/kxuI7WAFtL
1593572,0.0017533428,0.99824667,Pet #Stylist (#Dog Groomer) needed in #Columbia at #Petco. Apply now! #job http://t.co/pLEJbIzm3K
7555603,0.0017533035999999999,0.99824667,"#JobOpening :  #Graphic Designer/Creative Associate
#ITJobs - #Minneapolis #MN  #hiring #JobOpening #rtjobs 
Apply: https://t.co/xYbICkdrn1"
1316989,0.0017533412,0.99824667,#Business #Analyst needed in #SanJose at Cisco Systems. Apply now! #jobs http://t.co/jxLeT9yS4z
2065559,0.0017534764,0.99824655,#Salesforce #Senior Business Analyst needed in #SaintLouis at Fujitsu. Apply now! #jobs http://t.co/xzIs7O6MFL http://t.co/1y76L7GOvF
4851532,0.0017535065,0.99824655,"#Sales Associate
#DesignerJobs - #FashionJobs #Naperville  #hiring #rtjobs #Designer 
Apply: https://t.co/0VVaLJCm5c"
5321280,0.0017535049,0.99824655,New #job opening at #TechFetch in #NewJersey! #Project #Administrator/ #Project Coordinator http://t.co/ckcCOPjWLP
9036594,0.001753519,0.99824655,Looking for a #RN #Manager of Clinical Practice &amp; Quality Assurance #jobs https://t.co/AuiHCSgywb https://t.co/MtoTEN5NBz
5754149,0.0017536599,0.9982462999999999,"Converse is hiring! #Converse #Seasonal Associate in #WestPalmBeach, apply now! #jobs https://t.co/J2ZVrfgtzM"
1032434,0.0017537059,0.9982462999999999,"Looking for a #Lead #Counsel, Privacy &amp; Data Protection #jobs http://t.co/bxUikPhODQ"
751301,0.0017538504,0.9982462,#Human #Resources Recruiter needed in #NewYork at Michael Page. Apply now! #jobs https://t.co/tyIASbGv7V
3025565,0.0017538579,0.9982462,#Human #Resource Team Member needed in #Miami at Target. Apply now! #jobs http://t.co/1wGqLxKA7G
2375262,0.0017538663,0.9982462,Looking for a #Salesperson/Marketing #Representative Full Time #jobs http://t.co/CSQUAXQDd7 http://t.co/pNRmPFl3Z8
4280791,0.0017538839000000002,0.9982462,"#job alert: Product Manager needed in #MenloPark, #CA https://t.co/UjWyToRZBq #jobs #hiring"
3906795,0.001753873,0.9982462,"#JobOpening :  #Senior Software Developer
#Developer - #austin #TX  #hiring #JobOpening #rtjobs 
Apply: https://t.co/apiOIgkOME"
2355867,0.0017538101999999998,0.9982462,Looking for a #Associate #Director - Fixed Income Compliance #jobs http://t.co/gwPhyjn7uC http://t.co/oDDuvoyXt3
2386120,0.0017538135999999999,0.9982462,Looking for a #Registered #Nurse/Behavioral Health #jobs http://t.co/1FDUebaPNo http://t.co/4zJfoG1XSW
6528519,0.0017538936999999999,0.9982460999999999,#Creative #Recruiter needed in #SanMateo at Gopro. Apply now! #jobs http://t.co/gWg21q5H9b
