tweet_id,text,score,rank,point,class,Calibrated score,log_score
22832116025.0,I just got called old-fashioned for saying 'leading' rather than 'line-height'. By my boss. Who is older than me.,0.997915447,1,0,0,0.9840852639837149,-0.0009062547616854
1.6478e+17,I just fired this dude & he started crying. CRYING! Seriously? Dude.Hold ur composure & don't let em see u sweat. Dont go out like that.,0.997748554,2,0,1,0.9768332787460559,-0.0009788929503795
27266274215.0,"Just got fired for real this time. God has a plan, right?",0.997739911,3,0,1,0.9763779358234597,-0.0009826550439951
6.64566e+17,Just got fired. No reason.,0.997731745,4,0,1,0.97593944172804,-0.0009862095407263
3.36935e+17,Just fired Justin Bieber! In prison. YAY!!!,0.997715473,5,0,1,0.9750410551146818,-0.0009932925041302
9.61008e+17,"I got fired today, and I’m genuinely ecstatic about it.

There’s nothing like some adversity to spice up your comeback story.

#OwnYourLife #PositivityWins #Optimism #Mindset #PMA @garyvee",0.997702897,6,0,1,0.9743236024147602,-0.0009987667319779
5.14498e+17,I have never sighed so many times in one day.,0.997632384,7,0,0,0.9698964556421649,-0.0010294617305647
1.06271e+18,@BigOShow Hey man I shit you not I just got fired on Monday so I feel your pain. I will miss your show and can't wait to see where you land next damn it man......,0.997623503,8,0,1,0.9692864627630611,-0.001033327870561
1.18744e+18,@tokeprincess Same i just got laid off today just when I thought things were picking up from My Wife and Kids this happens,0.9976179,9,0,1,0.9688951627819234,-0.001035767026022
3.55112e+17,Just got fired. Best day of my life.,0.997617066,10,0,1,0.968836485682313,-0.0010361300926323
4.18637e+17,"I just really, really, really.....",0.99760747,11,1,0,0.9681531753361222,-0.0010403075571463
1.2182e+18,I was just fired. I can’t fucking believe this.,0.997603953,12,1,1,0.9678989280828505,-0.0010418386366853
3.89221e+17,"I've just been called ignorant, condescending, judgmental, and a hater. #notsurewhatsgoingonaroundhere #facebookisfullofcrazies",0.997599781,13,1,0,0.9675946423292812,-0.0010436548688301
2.41019e+17,@jailedsparkle Not funny considering I just got fired yesterday.,0.997595966,14,1,1,0.9673138166527554,-0.0010453156917854
1.2411e+18,"@iamcardib @maxberger @BernieSanders I just got laid off today because of the Coronavirus and politicians are still debating wether or not we need Medicare for All. Shame.

We need a rent freeze and utility bill freeze, ASAP.
#CoronaCrisis",0.997568667,15,1,1,0.9652302836450757,-0.0010572002298993
3.77158e+17,I got fired from Rite Aid today....,0.997549713,16,1,1,0.9637039340460074,-0.0010654519884844
3.50011e+17,Yeah well I just got fired... So today just got even worse.,0.997543633,17,1,1,0.9631998432464608,-0.0010680989929018
2.62991e+17,Just got fired for the first time ever...,0.997542977,18,1,1,0.9631450249159144,-0.0010683845917111
2.84203e+17,"I'm just getting flamed tonight , guess what jake can play next game mf's!!!",0.997537136,19,1,0,0.9626531946417467,-0.0010709275613415
1.23193e+18,"To put it in perspective: I was laid off Friday and given two more weeks, conveniently after having a sentimental moment with my boss when I told him I had been diagnosed with a neurological disorder that has been very hard to deal with. https://t.co/M9eRhGH9zu",0.997528255,20,1,1,0.9618923624125595,-0.0010747940704908
1.15066e+18,So I just got fired LMFAOO,0.997187197,101,2,1,0.9155489625063116,-0.0012233060887877
4.59372e+17,I was just banned from the #icon14 livestream chat - for mentioning my market! What's up with that?,0.997186601,102,2,0,0.915426339152388,-0.0012235656584948
3.6227e+17,Well I think I got fired today,0.997185647,103,2,1,0.9152296308083023,-0.0012239811445567
3.23318e+17,@BradleyWilliam it didn't hit me until a few weeks ago.,0.997185647,104,2,0,0.9152296308083023,-0.0012239811445567
4.30185e+17,I just got laid off so why not #EsuranceSave30,0.997184813,105,2,0,0.9150572319172037,-0.0012243443685467
1.98053e+17,"Today, my boss fired me via text message. I don't have a text messaging plan. I paid $0.25 to get... FML http://t.co/wImPxA9x via @fmylife",0.99718374,106,2,0,0.9148348309883302,-0.0012248116823522
3.26298e+17,"@NotJoeCienkowsk I was suspended 3 times in a few weeks, the Conservative idiots only like free speech for them.",0.99718374,107,2,0,0.9148348309883302,-0.0012248116823522
1.13935e+18,"I got fired today at my night job!!!! Yes... Now I can sleep at night... Thank you attractive stinky girl!!! You're awesome!!!

I'm all honesty, I couldn't keep doing 17 hour days like this... Thank Jesus.",0.997182846,108,2,1,0.9146490158504585,-0.0012252010383207
5.09031e+17,"We fired this guy a week ago, and someone found this on his Facebook today. I think we made the right call.... http://t.co/2k4pTa9VCI",0.997182369,109,2,1,0.9145496804678585,-0.0012254087820843
1355643522.0,just found out that I'm getting laid off today - though I have yet to get the official 'talk' from ceo yet. heard from the hr lady. dammit.,0.997180104,110,2,1,0.9140761567057656,-0.0012263952396764
5.20741e+17,"I just got yelled at and lectured for saying ""I'm bored"" 😂",0.996836662,317,3,0,0.6343801807404643,-0.0013759977600484
1.05452e+18,"I just died and went to heaven. Thanks @JerkyPro for the deliciousness and @iiAmAlpha for saving me some dinero with code ""ALPHA"" https://t.co/INwxVylH4f",0.996836543,318,3,0,0.6341762152761976,-0.0013760496050982
1.94532e+17,I was just reported to the animal control for slappin the shit out some & they turned blind!!!,0.996836424,319,3,0,0.6339720068092819,-0.0013761014501542
1.22244e+18,@pulte @crystal-cuevas-ruiz is my Venmo. I just lost my job and any little bit helps till I can find another one.,0.996836066,320,3,1,0.6333562061322395,-0.0013762574210324
9.28473e+17,"@jeff_gluck @nottestad25 I just reported him for racist content, which I’ve never done before. That crossed a major line. @BubbaWallace",0.996830881,321,3,0,0.6242028848445955,-0.0013785163910094
1.24685e+18,"@SethAbramson Day 13, after getting laid off last week.  2 grocery store runs. Daily dog walking.  Waiting for unemployment to get here. But have fiance and 2 teens and 2 dogs so we're trying to make the best of it.",0.996828139,322,3,0,0.6191997404198386,-0.0013797110140191
4.76734e+17,"Just resigned from my job, and it felt more like a breakup. #thatwasawkward At least I can watch the game tonight.",0.996827781,323,3,0,0.6185391120053618,-0.0013798669861936
1.07675e+17,"well i did get out for one day, and went...http://t.co/vPvwcbG",0.996826828,324,3,0,0.6167727384536016,-0.0013802821861378
5.30065e+17,Now im fired,0.996822715,325,3,1,0.6090338360848894,-0.0013820741291705
7910410156.0,"I just fired my phone and cell company and replaced both for a dollar a day.
http://tinyurl.com/ykc8w67",0.996822119,326,3,0,0.6078989882246114,-0.0013823337937876
1.15484e+18,@bensvacuum4pres @Allthenamesare4 I just got a 24 hr ban from Facebook for posting this. They said it was sexual content.,0.996218264,1001,4,0,0.2043317800227146,-0.0016455004658041
7.24792e+17,There's so much going on graduation week I think l just died already.,0.996218264,1002,4,0,0.2043317800227146,-0.0016455004658041
9.71151e+17,@AntiMattersWX School was just cancelled for me...,0.996217668,1003,4,0,0.2041779493072263,-0.0016457602879716
1.19103e+18,"@MollyJongFast He was booed twice in one week. That’s why his handlers usually make sure he only attends events (like his rallies), where he’ll receive a positive reception.

45 went to an HBCU and had to fly in his own Black supporters and staff to keep from being booed. The tide is turning!",0.99621743,1004,4,0,0.20411653900177598,-0.0016458640425048
4.76541e+17,Well I guess it's just one of those days.,0.996216953,1005,4,0,0.2039934924995869,-0.0016460719875891
2.51538e+17,well.... tonight didn't end so well.,0.996216834,1006,4,0,0.2039628020383545,-0.0016461238648897
2.51349e+17,well finally got fired.,0.996216238,1007,4,0,0.2038091318631326,-0.0016463836874302
1.0691e+18,listen I know I have only been to work one day this week and it was like for 4hrs but I’m on call tomorrow and tomorrow sounds like the perfect day to stay in and do nothing,0.996212482,1008,4,0,0.2028422263721427,-0.0016480210961442
6.07397e+17,It didn't hit me until now 😂😂,0.99621141,1009,4,0,0.20256674148051973,-0.0016484884301151
1.07117e+18,"Due to lack of interest, tomorrow is cancelled as well. I hope everyone has appropriately stocked up on cookies. https://t.co/56ZS1OEd74",0.996210098,1010,4,0,0.2022298683878357,-0.0016490603917788
3.82186e+17,It hasn't even been a whole day and this is too hard.,0.995569766,2155,5,0,0.07428683601471,-0.0019283007524161
1.21432e+18,"@KHiveQueenB Wow. Just WOW.

Sorry, I just lost my mind and RTed this f*cked-up photoshop job myself. 🤬",0.995569527,2156,5,0,0.07425384271982988,-0.0019284050106983
5.81678e+17,Today was just not a good day...I'm just glad it is over.... 😒,0.995569527,2157,5,0,0.07425384271982988,-0.0019284050106983
5.54834e+17,I just don't feel good man.,0.995569289,2158,5,0,0.07422099867341253,-0.0019285088327783
1.39453e+17,My day has not been that good...,0.995568693,2159,5,0,0.07413879959390463,-0.0019287688243144
6.88032e+17,Quitting my job today!! ✌🏼️🤑🤑🤑🤑 https://t.co/EWlLp4ObEk,0.995568573,2160,5,1,0.07412225791886733,-0.0019288211716223
8.22838e+17,"Good morning, y'all, my work cancelled on me today, and I am really in need of earning today and tomorrow, if you... https://t.co/16xSIsNrfv",0.995568216,2161,5,0,0.07407306323070895,-0.0019289769049008
6.57619e+17,"I feel bad now, lol.",0.995567858,2162,5,0,0.07402375598505091,-0.001929133074463
6.41561e+17,I did NOT wake up like this!   #quoteoftheday #quote #inspiration #encouragement #determination… https://t.co/7SXMlXxcTI,0.995567858,2163,5,0,0.07402375598505091,-0.001929133074463
6.61217e+17,"I didn't set foot in the gym all week last week.  So I'm putting in double time today, till Thursday.",0.995567024,2164,5,0,0.07390898740209992,-0.001929496888689
5.28969e+17,Got called off work 2 days in a row,0.994755864,4642,6,0,0.013695141030093994,-0.0022834920455242
1.19288e+18,"Well, I didn’t get that job. The search continues.",0.994755149,4643,6,0,0.013673565677931479,-0.0022838042031876
