tweet_id,text,score,rank,point,class,Calibrated score,log_score
4.03004e+17,We're hiring! Accounting Associate - Los Angeles http://t.co/yNv4RE3v9K #Job,0.994993389,1,0,1,0.9999998400469445,-0.0021798048124233
7.28191e+17,"We're #hiring! Click to apply: Operations Specialist - https://t.co/jXtPUrINII #HR #McLean, VA #Job #Jobs",0.994989932,2,0,1,0.9999998392105696,-0.0021813137255967
7.50332e+17,"We're #hiring! Click to apply: Customer Logistics Coordinator - https://t.co/QyQBJkHRVv #SupplyChain #SPRINGHILL, TN #Job #Jobs #CareerArc",0.994982302,3,0,1,0.9999998373490376,-0.0021846440905539
7.42705e+17,"Now #hiring Restaurant Manager in #Lombard, #IL https://t.co/Dk7yC1eVlb #jobs #job",0.994974494,4,0,1,0.9999998354216999,-0.0021880521759169
5.06593e+17,We're hiring! Marketing Manager http://t.co/Hdt01uPqxK #job http://t.co/jmXpif9TyM,0.99497354,5,0,1,0.9999998351846482,-0.0021884685857212
6.99681e+17,"We're #hiring! Click to apply:Grounds Maintenance Worker -https://t.co/KL1gmAZApO #Scottsbluff, NE https://t.co/5az0DVkrU4",0.994971871,6,0,1,0.9999998347691086,-0.0021891970855949
1.03585e+18,"We're #hiring! Click to apply: CyberSecurity System Security Engineer - https://t.co/zDc3Bgi1Dm #TSSCI #STEM #security #ColoradoSprings, CO #Job #Jobs",0.9949705,7,0,1,0.9999998344269775,-0.0021897955127086
8.03691e+17,"We're #hiring! Click to apply: Production Associate - https://t.co/VPkWaPDZhj #Job #Phoenix, AZ #Jobs #CareerArc",0.9949705,8,0,1,0.9999998344269775,-0.0021897955127086
4.46371e+17,"We're #hiring! Veterans Service Officer - Washington County Stillwater,MN http://t.co/JBm8KuNInY #jobs",0.994968593,9,0,1,0.999999833949907,-0.002190627899569
7.7973e+17,"We're #hiring! Click to apply: Hair Stylist - https://t.co/oZy9iBgR7f #Job #Cosmetology #WestPalmBeach, FL #Jobs #CareerArc",0.9949615,10,0,1,0.999999832163333,-0.0021937239387423
6.7135e+17,"We're #hiring! Click to apply: Center Store Associate - https://t.co/oZCUIOrHtV #Retail #PINELLASPARK, FL #Job #Jobs #CareerArc",0.994957626,11,1,1,0.9999998311794294,-0.0021954149188439
7.914e+17,"We're #hiring! Click to apply: Marketing Manager - https://t.co/OjNmkgtYOu #Job #Marketing #InverGroveHeights, MN #Jobs #CareerArc",0.994956911,12,1,1,0.9999998309972051,-0.0021957270132065
6.77593e+17,"We're #hiring! Click to apply: Executive Chef - https://t.co/8L38PErAny #Hospitality #Tulsa, OK #Job #Jobs #CareerArc",0.994953334,13,1,1,0.9999998300826075,-0.0021972883613786
6.27338e+17,"We're #hiring! Click to apply: Liquor Store Associate - http://t.co/wohzxuIKPb #Retail #LAKEPLACID, FL #Job #Jobs #CareerArc",0.994951129,14,1,1,0.9999998295163435,-0.0021982508390758
6.74285e+17,"We're #hiring! Click to apply: Project Engineer - https://t.co/Lb31o1sPZQ #Aerospace #SanDiego, CA #Job #Jobs",0.99494946,15,1,1,0.9999998290864708,-0.0021989793553588
9.16674e+17,"We're #hiring! Click to apply: Network Administrator - https://t.co/14PXG1vd6V #IT #Reston, VA #Job #Jobs #CareerArc",0.994942248,16,1,1,0.9999998272163942,-0.0022021273978285
4.93527e+17,We're hiring! Graphic Designer http://t.co/BlocwiGDYn #job http://t.co/0fcDcOvR3B,0.994938374,17,1,1,0.9999998262034054,-0.0022038184106504
6.60903e+17,"We're #hiring! Click to apply: Client Support Specialist - https://t.co/2rosfWIAhY #CustomerService #Richmond, VA #Job #Jobs #CareerArc",0.994936824,18,1,1,0.9999998257964391,-0.0022044949922246
6.30114e+17,"We're #hiring! Click to apply: Service Associate - http://t.co/m6dO033lhc #Retail #HAMPTON, SC #Job #Jobs #CareerArc",0.99493587,19,1,1,0.9999998255454827,-0.0022049114177949
7.85942e+17,"We're #hiring! Click to apply: Senior Clinical Value Analysis Specialist - https://t.co/nKCJdmbUaD #Job #Professional #Houston, Texas",0.994934261,20,1,1,0.9999998251214024,-0.0022056137549078
6.90294e+17,"We're #hiring! Click to apply: Packaging Engineer - https://t.co/LWDSrE8U10 #Manufacturing #Cinnaminson, NJ #Job #Jobs",0.994878292,101,2,1,0.9999998097082414,-0.0022300452299504
6.60571e+17,"We're #hiring! Click to apply: Store Manager - https://t.co/I9AJvOFM8c #BusinessMgmt #Weslaco, TX #Job #Jobs",0.994878173,102,2,1,0.9999998096740595,-0.0022300971770547
1.05557e+18,"We're #hiring! Click to apply: Apprentice Tractor Technician - https://t.co/7DHrWrOJUk #SkilledTrade #HuberHeights, OH #Job #Jobs #CareerArc",0.994878173,103,2,1,0.9999998096740595,-0.0022300971770547
6.28537e+17,"We're #hiring! Click to apply: Electronic Sales Associate - http://t.co/aplQl9AeGZ #Sales #Aventura, FL #Job #Jobs #CareerArc",0.994878054,104,2,1,0.9999998096398717,-0.0022301491241653
7.36177e+17,"We're #hiring! Click to apply: General Production Worker - https://t.co/mQdCqaQ1s6 #Manufacturing #Jacksonville, FL #Job #Jobs",0.994877815,105,2,1,0.9999998095711895,-0.0022302534549355
7.84728e+17,"We're #hiring! Click to apply: Salesperson - https://t.co/bREneFMct9 #Job #Automotive #Frankfort, KY #Jobs #CareerArc",0.994877577,106,2,1,0.9999998095027705,-0.0022303573492002
4.83704e+17,"I'm hiring - Network Engineer in Conshohocken, PA http://t.co/wTX6iOhJFa #job",0.994877517,107,2,1,0.9999998094855179,-0.0022303835410355
7.84081e+17,"I'm hiring - Plant PCT Engineer in Shawnee, KS https://t.co/ochZXwToxW #job",0.994876564,108,2,1,0.9999998092112815,-0.002230799554899
6.44504e+17,"We're #hiring! Click to apply: Pharmacy Technician - http://t.co/uGs7h2m5I0 #Healthcare #WESTERLY, RI #Job #Jobs #CareerArc",0.994876444,109,2,1,0.9999998091767219,-0.0022308519386246
9.87438e+17,"We are #hiring Store Manager in Glendale, AZ https://t.co/j3kTNSpa7m #jobs #Glendale",0.994875729,110,2,1,0.9999998089706752,-0.0022311640584542
5.02706e+17,We're hiring! Sales Associate - Gap Factory Store - Broadway LA (New Store) in #LosAngeles http://t.co/j6F6Bhb7o7 #job,0.994835019,317,3,1,0.9999997968633876,-0.0022489356148259
4.44123e+17,"Moffitt is hiring a Management Assistant in Moffitt Main Campus, 12902 Magnolia Dr http://t.co/haNBv37oPo #job",0.994835019,318,3,1,0.9999997968633876,-0.0022489356148259
7.0754e+17,"Now #hiring Sales Associate in #Cincinnati, #OH https://t.co/f5Qu5Vvau6 #jobs #job",0.994835019,319,3,1,0.9999997968633876,-0.0022489356148259
5.44277e+17,"Now hiring for: Software Engineer in Dallas, TX http://t.co/EIJpHDCI9t #job",0.9948349,320,3,1,0.9999997968268917,-0.0022489875641898
7.47812e+17,"We're #hiring! Click to apply: General Manager - https://t.co/P4eG90s1Fe #Hospitality #SONIC #Arlington, TN #Job #Jobs #CareerArc",0.994833589,321,3,1,0.9999997964243856,-0.0022495598807028
6.81178e+17,"We're #hiring! Click to apply: Inventory Associate - https://t.co/omFEFyqklS #CustomerService #Spartanburg, SC #Job #Jobs #CareerArc",0.99483335,322,3,1,0.9999997963509214,-0.0022496642161362
7.69215e+17,"We're #hiring! Click to apply: Operations Manager - https://t.co/mk0Z6W9T5U #Job #Retail #FortWorth, TX #Jobs #CareerArc",0.994833112,323,3,1,0.9999997962777378,-0.0022497681150445
8.72469e+17,"We're #hiring! Click to apply: Communications Systems Engineer - https://t.co/JXmJ5UneiK #SATCOM #WINT #STEM #Engineering #Aberdeen, MD",0.994833112,324,3,1,0.9999997962777378,-0.0022497681150445
7.88859e+17,"We're #hiring! Click to apply: Volunteer Hospice Services - https://t.co/byETfpyQrF #Job #JerseyCity, NJ #Jobs #CareerArc",0.994832754,325,3,1,0.9999997961676053,-0.0022499244000039
6.81561e+17,"We're #hiring! Click to apply: Expert Services Specialist - https://t.co/jd5LgyTQBj #BusinessMgmt #NewYork, NY #Job #Jobs #CareerArc",0.994832516,326,3,1,0.9999997960943559,-0.0022500282989745
7.33276e+17,"We're #hiring! Click to apply: PRN Registered Pharmacy Technician - https://t.co/OG5atUIG1m #Healthcare #FortMyers, FL #Job #Jobs",0.994762838,1001,4,1,0.9999997734732486,-0.0022804473194669
1.01852e+18,"We're #hiring! Click to apply: Outside Sales Rep - https://t.co/mUhRs6BJh9 #Sales #Charlottesville, VA #Job #Jobs #CareerArc",0.994762361,1002,4,1,0.9999997733100168,-0.0022806555686189
5.26093e+17,"I'm hiring - Network Engineer - Routing &amp; Switching in Bethesda, MD http://t.co/u2bpXbYvPG #job",0.994762361,1003,4,1,0.9999997733100168,-0.0022806555686189
8.96733e+17,"We're #hiring! Click to apply: Hair Stylist - https://t.co/voKFfAWrtY #SalonLife #Stylisthood #Cosmetology #OrlandPark, IL #Job #Jobs",0.994762361,1004,4,1,0.9999997733100168,-0.0022806555686189
7.33096e+17,"We're #hiring! Click to apply: Physician (Emergency Room) - https://t.co/hpbQrxpVrH #Physician #Shreveport, LA #Job https://t.co/jvJPv1tk7B",0.994762242,1005,4,1,0.9999997732692758,-0.0022807075217773
