tweet_id,text,score,rank,point,class,Calibrated score,log_score
2.8141151864868e+17,Starting my new job today!!! Excited but nervous !! 😁😄,0.993217170238495,1,0,1,0.8416513339172192,-0.002955781188179
1.0722786481059e+18,Got the job I start Wednesday 💪🏾 Praising him but the storm ain’t over yet 🙇🏾‍♀️,0.993184864521027,2,0,1,0.8415509053618146,-0.0029699074270631
1.0098235971693e+17,I got the job yall!!! Yay!!! Thank U Lord!,0.993179202079773,3,0,1,0.8415332885920501,-0.0029723834756709
1.1610904034012e+18,Got hired for my first internship today!!!,0.99317592382431,4,0,1,0.8415230875018557,-0.0029738169839487
5.43082580879639e+17,I got the job!!!!!! Thank you God!!!!!!!!!!!,0.993172943592072,5,0,1,0.8415138125691446,-0.0029751201773977
9.94256267567878e+17,Got the Job 🙏🏻 Now waiting on tht Bag💰,0.99317193031311,6,0,1,0.8415106588285134,-0.0029755632640617
8.6536494253439e+17,First day at my new job tomorrow &amp; I'm so excited for my new journey ahead. 💜,0.993168950080872,7,0,1,0.8415013823456317,-0.0029768664627508
3.54616801906266e+17,"Got the job at the bank, I start Monday!!!!!!!!!!!!!!",0.993167579174041,8,0,1,0.8414971147749462,-0.0029774659354617
9.00386970286911e+17,Got the job!!!!!!!!!!!!!!,0.993162751197815,9,0,1,0.8414820835543491,-0.0029795771285514
8.68337399964672e+16,I got a jobbbb!!!!!!!! Whoot Whoot! God works fast!!! #biwinning,0.993156254291534,10,0,1,0.8414618515608898,-0.0029824181329817
4.54809265279369e+17,Starting my new job in the A.m. #thankful #blessed 🙏,0.99314671754837,11,1,1,0.841432143250778,-0.0029865884483769
2.40540658648093e+17,I got another job God is good😃😃😃!!!,0.993138611316681,12,1,1,0.8414068818553787,-0.0029901332479486
4.97392277367837e+17,Got The Job!!!!!!!!,0.993138492107391,13,1,1,0.8414065103002599,-0.0029901853775702
1.77127591155733e+17,Start my new job tomorrow !!! TOTALLY STOKED ABOUT IT !!!! #CantFuckinWait!!!!,0.993134260177612,14,1,1,0.8413933188911928,-0.0029920359831818
3.97380787693036e+17,Yay! First day at my new career job!! 👌😬#excited #nervous #ready #timetogrind,0.993133783340454,15,1,1,0.8413918323886076,-0.0029922445026182
9.15617064185946e+17,I start my new job tomorrow!!!!!!!!!!!!,0.993133127689362,16,1,1,0.8413897883990558,-0.0029925312170066
1.07260907710309e+18,I freaking got hired !!!!!!!!!!! Finally !!!!! I’m sooooo fucking happy !!!😆😆😆,0.993132174015045,17,1,1,0.8413868152230901,-0.0029929482564555
2.31192080322548e+17,Start my new job Monday! #excited!,0.993121325969696,18,1,1,0.8413529869813468,-0.0029976921083703
3.12259966675325e+17,Start my new job next week!!! #hype,0.99311900138855,19,1,1,0.8413457360709333,-0.0029987086548078
3.71497944391758e+17,Start my new job this week. More money comin to me which is good.,0.99311888217926,20,1,1,0.8413453642103242,-0.0029987607854587
1.19886506298061e+17,Whoop! Whoop! I'm officially a working girl! I got hired and I start today!!!! :)),0.993033051490784,101,2,1,0.841077141144619,-0.0030362964782468
3.7063432241743e+17,Starting my new job on Tuesday!,0.993033051490784,102,2,1,0.841077141144619,-0.0030362964782468
4.53990152092676e+17,Got the job &amp; I start 2ma !! Yay meee !!,0.993032932281494,103,2,1,0.8410767679396971,-0.0030363486134097
1.15081690877997e+18,start my new job today 🤪,0.993032336235046,104,2,1,0.8410749018870349,-0.0030366092893174
1.12544316054753e+18,Start my new job on Monday 🤘,0.993032336235046,105,2,1,0.8410749018870349,-0.0030366092893174
1.19504358353279e+18,start my new job today 🥰,0.993032336235046,106,2,1,0.8410749018870349,-0.0030366092893174
3.20576455161565e+17,Finally I got a job!!!! 👍✨👏🎉,0.993031740188599,107,2,1,0.8410730357876093,-0.0030368699653812
3.75658886901952e+17,Got the job start on Monday!!!!,0.993031740188599,108,2,1,0.8410730357876093,-0.0030368699653812
8.68680158173168e+17,first day at the new job tomorrow! 😊,0.99303150177002,109,2,1,0.8410722893347433,-0.0030369742358506
3.30025084708336e+17,Woohoo! Start my new job Saturday:) #excited,0.99303138256073,110,2,1,0.8410719161055026,-0.0030370263710949
6.1712248504612e+17,Got the job at Q at Tempe Marketplace!! I start training after the 12th!!!!,0.992963492870331,317,3,1,0.8408590576248933,-0.0030667184093721
7.68230046209282e+17,"I start my new job next week , giving ALL thanks to the man above .",0.992963135242462,318,3,1,0.8408579347214591,-0.0030668748258357
2.0750929704165e+17,Start my new job Thursday! #finally,0.992963135242462,319,3,1,0.8408579347214591,-0.0030668748258357
4.01125520235958e+17,I got the #job! #yay,0.992962658405304,320,3,1,0.8408564374905554,-0.0030670833812079
7.44260788391555e+17,Got the job for security🤑 #blessed,0.992961227893829,321,3,1,0.8408519456173087,-0.0030677090479257
4.38426991185121e+17,I got the job!   #Victory.,0.99296098947525,322,3,1,0.840851196945439,-0.0030678133257996
2.23184048036647e+17,start my new job tomorrow. ecstatic as fuck!,0.992960751056671,323,3,1,0.8408504482660462,-0.0030679176036985
12049144675.0,I start my new job at Adventus this week--yay!,0.992960393428802,324,3,1,0.8408493252328496,-0.003068074020594
2.57358147469967e+16,Got a job!!!!!!!!!!!,0.992960155010223,325,3,1,0.8408485765346484,-0.0030681782985555
5.52905588556849e+17,Start my new job on the 21st👍👍,0.992960155010223,326,3,1,0.8408485765346484,-0.0030681782985555
6.46398241139991e+17,Yay i got the job 😊🎉,0.992841362953186,1001,4,1,0.8404745991344436,-0.0031201379072676
1.1726217498397e+18,"I start my new job next week, das super lit . 👋🏼",0.992841362953186,1002,4,1,0.8404745991344436,-0.0031201379072676
5.73983401088193e+17,And I got hired at Randall's so this a good day.,0.992841124534607,1003,4,1,0.8404738466633376,-0.0031202421977308
3.87659532874183e+17,I got the job everyone so proud of myself.....,0.992841005325317,1004,4,1,0.8404734704249363,-0.0031202943429721
1.23701920301978e+18,I start my new job next Mon... you damn right I’m takin the week off LOL,0.992841005325317,1005,4,1,0.8404734704249363,-0.0031202943429721
3.14795778105299e+17,I GOT THE JOB #omg #sohappy #yayyy,0.992840886116028,1006,4,1,0.8404730941846406,-0.0031203464882191
1.23784190505807e+18,"I got the job, I was waiting for 🙌🏽💕🎉",0.992840528488159,1007,4,1,0.8404719654523595,-0.0031205029239988
6.33392941302551e+17,i start my new job in a week😻,0.99284040927887,1008,4,1,0.8404715892044725,-0.0031205550692709
6.01827118222311e+17,First day on the job! 😎 #ready,0.99284040927887,1009,4,1,0.8404715892044725,-0.0031205550692709
3.30391086449177e+17,Got the job! #SoHappy,0.99284029006958,1010,4,1,0.8404712129546843,-0.0031206072145497
4112155222.0,Got a job yay!! can't wait to start making money so I can shop again!,0.992674052715302,2155,5,1,0.839944678291747,-0.0031933298983018
2353940095.0,Watching TV .. Excited I got my new job! Yay!,0.992673814296722,2156,5,1,0.8399439204601972,-0.0031934342063431
3.04618946940781e+17,First day at the new job! Should be exciting! #wellsfargo #newjob #nervous #excited,0.992673575878143,2157,5,1,0.8399431626209639,-0.0031935385144091
8.8628521726206e+17,Start my new job Monday 🤑 and my birthday next month #leogang....already weathered the storm now it's time to ball out 😏,0.992673575878143,2158,5,1,0.8399431626209639,-0.0031935385144091
2.36813850815635e+17,I finally got the second job at doggie daycare😍😍😍😍,0.992673456668854,2159,5,1,0.8399427836984664,-0.0031935906684512
1.22433410127408e+18,New week new start as I start my job today!!😇,0.992673218250275,2160,5,1,0.8399420258477033,-0.0031936949765547
3.4202852536628e+17,First day of work complete! Got the job!!! I am officially an employee of one ten group!! Time to stack it like Legos!,0.992672979831696,2161,5,1,0.8399412679892532,-0.0031937992846833
6.14134827776901e+17,Got the job as assistant manager at Factory Connection 😊,0.992672860622406,2162,5,1,0.8399408890571438,-0.0031938514387572
3.78745916322038e+16,Starting the morning at Blackbird Cafe!,0.992672860622406,2163,5,0,0.8399408890571438,-0.0031938514387572
6.06988511678464e+17,I got my job back......,0.992672622203827,2164,5,1,0.8399401311871628,-0.0031939557469233
1.17340930729731e+18,Tomorrow is my first day at my new job and I’m pretty excited,0.991988837718964,4642,6,1,0.8377343932104269,-0.0034932146848673
3.60187523789619e+17,Got A Full Job With Overtime! Great Pay. Big Plans Hope To God It Goes Well,0.991987466812134,4643,6,1,0.8377299052751443,-0.0034938148707365
8.06314972699652e+17,Got a new pt job today!!! :) gotta grind hard for my little guy,0.991987347602844,4644,6,1,0.8377295150072692,-0.0034938670608515
1.23172457918319e+18,My new job... Curriculum Developer at GCU! So excited!! https://t.co/Y0DcgQ114O,0.991987347602844,4645,6,1,0.8377295150072692,-0.0034938670608515
8.92820654420103e+17,Just got a new full-time job 🙌🙌 fucking finally 👌💸,0.99198567867279,4646,6,1,0.8377240510448092,-0.0034945977231171
2.56510922376503e+17,I think I actually got the job. o_O,0.991985559463501,4647,6,1,0.8377236607466185,-0.0034946499133257
2.13005893531476e+17,Officially got promoted at my job. *mo money* *mo money* 😄💰,0.991985440254211,4648,6,0,0.8377232704464029,-0.003494702103541
3.57594346746421e+17,got a job through an alum doing research on business schools for the GMAT #connections #munz,0.991985201835632,4649,6,1,0.8377224898399108,-0.0034948064839901
2.93924840480588e+17,Thank you Lord! First day at my new job and I'm already getting blessings! Truly #thankful,0.991984069347382,4650,6,1,0.8377187818486498,-0.0034953022914654
1.0167779936525e+18,"so i got a 2nd job today, now i’ll be working 60 hours a week in total.. why do i do this to myself",0.991983950138092,4651,6,1,0.8377183915231647,-0.0034953544817592
