tweet_id,text,score,rank,point,class,Calibrated score,log_score
8.08649555201917e+17,Got laid off again 😑😑😑😑,0.99574077129364,1,0,1,0.7498042740840284,-0.0018537100201362
5.63852211403624e+17,and then i'm gone.,0.994157552719116,2,0,0,0.7355398369898507,-0.0025447837572722
9.23416718969414e+17,Then I was like 26 and I'm hey I'm grown now... why are you calling me kid?? .... oh...,0.994047284126282,3,0,0,0.7345160929682761,-0.0025929569037777
6.55071660140286e+17,After a shitshow of a week I'm back on my feet.,0.99404513835907,4,0,0,0.734496134585534,-0.0025938943801737
1.03744769779038e+18,All it takes is one day of bad sleep and my whole week is thrown off. And so here I am.,0.993936479091644,5,0,0,0.7334836394546265,-0.0026413697892857
8.14901414732374e+17,I jut got out of rock bottom....😔 and now I'm back in it.,0.99390298128128,6,0,0,0.7331707867968487,-0.0026560066998495
1.17954439191408e+18,So I'm an employee of the U.S government now....,0.993891000747681,7,0,0,0.7330588130634086,-0.0026612417289112
1.00780794313017e+18,So umm.,0.993454337120056,8,0,0,0.7289488786997771,-0.0028520898954213
7.25048291042304e+16,And so...here I am...,0.993384659290314,9,0,0,0.7282880038928152,-0.0028825510420316
3.29962481806082e+17,Now here I am...,0.993360579013824,10,0,0,0.7280592934289488,-0.002893078744327
4.03005038895059e+17,So. ..... I'm 18 now...... :),0.993279159069061,11,1,0,0.7272847892570347,-0.0029286767765916
1.05011591527317e+18,AND I'm back in the belly of the beast.,0.99325293302536,12,1,1,0.7270349260962383,-0.0029401438212042
1.85549256625635e+17,So we killers now....!!!!,0.993238568305969,13,1,0,0.7268979893978258,-0.0029464247626142
3.402956570489e+17,Then when I... http://t.co/Evse3QrKTw,0.993195414543152,14,1,0,0.7264862727079002,-0.002965294195205
9.73737965880005e+17,Now I can't even stand on my own.,0.993122279644012,15,1,0,0.7257873635928285,-0.0029972750643664
4.01183911059161e+17,So it kind of sucks.,0.993100643157959,16,1,0,0.7255803201764248,-0.0030067368487342
3.6873315588205e+17,Now I'm a dead man walking.,0.993071138858795,17,1,0,0.7252977867129341,-0.0030196396141811
3.06636138238579e+17,Now she's pissed off at me. Great..,0.993013203144074,18,1,0,0.7247423210496298,-0.0030449770690751
5.57761344330822e+17,So I'm a fuck boi pretty much to everyone... okayy😂👍👌,0.993008017539978,19,1,0,0.7246925601975317,-0.0030472449997707
3.69251118854844e+17,so I'm http://t.co/eX9VPV3sLF,0.992954671382904,20,1,0,0.7241802426595922,-0.0030705766985813
9.66751092804673e+17,"I was almost at a place where I feel like I could look back on that part of my life and finally feel like I’m able to be proud of it, that I was  real part of it, and that I can finally own it. I’ve been struggling with that for so long. And then this happens.",0.991223454475403,101,2,0,0.7071910223319144,-0.0038284301704015
3.43529905721586e+17,"@abs1399 Yeah like 3 days after we broke up, again! It's crazy! LOL",0.991209268569946,102,2,0,0.7070492571237701,-0.00383464562517
5.38573588559692e+17,@texassweettexas ugh (about a week ago dance),0.991206586360931,103,2,0,0.7070224487769375,-0.0038358208261972
1.23023796006443e+18,"I'm now an introverted, short haired, non-performer, who spends most of my time creating small pieces of art just for friends/myself. I have a cat and am still living in Kansas. I only have a few, very close, friends. And I wouldn't have it any other way.",0.991206109523773,104,2,0,0.7070176827156387,-0.0038360297511571
9.38390705222947e+17,Then im like oh well. Nobody can beat me tho. https://t.co/QN1lZhO7so,0.991197764873504,105,2,0,0.7069342701519785,-0.0038396859542266
4.09141382272414e+17,Then BAM!!!!! I'm calmed,0.991185247898102,106,2,0,0.70680912832965,-0.0038451703165443
2.93639951621427e+17,"Soooo, anyways ...",0.991159379482269,107,2,0,0.7065504149257187,-0.0038565048848099
3.21327880443417e+17,So that sucks...,0.991156339645386,108,2,0,0.7065200054549515,-0.0038578368465872
1.87843563495768e+17,"I am no longer under the yoke of the law, I am under the yoke of Christ... sigh. Finally, relief.",0.991144478321075,109,2,0,0.7064013335378124,-0.0038630341482779
3.35487946465628e+17,I'm finally free!!!! Sheesh,0.991141319274902,110,2,0,0.7063697233346149,-0.0038644183647443
5.50801672352453e+17,now I'm sober and my pinch of happiness is gone.,0.989384353160858,317,3,0,0.688569295029956,-0.0046349621643092
2.4124840350439e+17,Now I have no one to go to.,0.989383280277252,318,3,0,0.6885583208195906,-0.0046354331113997
6.75361128227209e+17,"And just like that, I'm a first semester senior in college! When the hell did I get so old??",0.989379465579987,319,3,0,0.6885193006656081,-0.0046371075940791
7.2646159797207e+16,So... back to reality and the work week.,0.989376068115234,320,3,0,0.6884845473710802,-0.0046385989356517
3.5511175301052e+17,Just got fired. Best day of my life.,0.989375710487366,321,3,1,0.6884808890764926,-0.0046387559192727
3.87251523077833e+17,"So I'm now a full time student, with an internship, and two jobs. #grindinggggg",0.989372074604034,322,3,0,0.6884436958419892,-0.004640351922644
15652622451.0,Now it's all gone.,0.98935854434967,323,3,0,0.6883052791052837,-0.0046462911998279
4.84098066807808e+17,Welp...!,0.989354372024536,324,3,0,0.6882625926418342,-0.00464812271138
7.80253945469952e+17,Now it's Hans free.,0.989347457885742,325,3,0,0.6881918520931156,-0.004651157804672
5.44075039566332e+17,So like I'm broke as hell,0.989347100257874,326,3,0,0.6881881929983618,-0.0046513147928327
3.86999362112324e+17,"Well, now I'm bummed. And STILL hungry.",0.987083971500397,1001,4,0,0.6649345011638375,-0.0056459002097665
6.18831345289175e+17,"and then, i just get lead on and lied to. :(",0.987076818943024,1002,4,0,0.6648610025589083,-0.0056490471836236
3.36660558914912e+17,Welp back to Unc😴😵😵,0.987075626850128,1003,4,0,0.6648487529657043,-0.0056495716814837
1.07924923364192e+18,"news flash, i didn’t give a fuck and still don’t give a fuck.",0.987068891525269,1004,4,0,0.6647795437055859,-0.0056525351062916
1.08021488156619e+18,Just got fired from my mime troop. I showed up late to many times for sound checks. #mime #10inchdick #bi #funny #OnOff,0.987068772315979,1005,4,1,0.6647783187773801,-0.0056525875564705
8.6029444203239e+17,"Then it turned out they didn't, so I got to pay about 10x my normal copay. Wasn't fun for a grad student living in SF on a stipend [3/]",0.987067639827728,1006,4,0,0.6647666819846302,-0.0056530858334844
21585651879.0,...... Today cleaning day since I'm off.....,0.987062394618988,1007,4,0,0.6647127858557192,-0.0056553936502669
1.1718838217148e+18,@KaceyMusgraves @SavageXFenty @rihanna Ok hi abs,0.987059593200684,1008,4,0,0.6646840008259675,-0.0056566262392543
2.6530080591199e+17,Now I'm just an old grumpy college girl who gets annoyed at loud annoying high school kids 😔,0.987056374549866,1009,4,0,0.6646509290119018,-0.0056580424096438
4.3016173662516e+17,Hey. Finally,0.987056255340576,1010,4,0,0.6646497041370547,-0.0056580948604878
5.12383030179025e+17,I didn't get no allowance today so I'm now really ticked off,0.9850093126297,2155,5,0,0.6437512914823849,-0.0065596635078989
1.17257967325725e+18,"Yooo, I’m one of the youngest on my team so, in an instant, I became tech support.",0.985008597373962,2156,5,0,0.6437440545145677,-0.0065599788670828
3.12715985746547e+17,"Bad day yesterday. Quit my job. Bad, bad day. But... today my headache, backache, and general bitchiness magically disappeared. Go figure.",0.985006272792816,2157,5,1,0.6437205347665966,-0.0065610037860108
2.85114873560584e+17,I am now officially unemployed and I'm going to go home and cry,0.98500394821167,2158,5,1,0.6436970156267132,-0.0065620287073576
1.41172605318214e+17,Ok...today is the first day of getting myself in shape!!!  I am now the heaviest I have ever been in my life!!!!,0.985002100467682,2159,5,0,0.643678321359807,-0.0065628433901536
7.86334453203284e+17,@magical_nb it's been 4 days since I last got laid lol..........,0.985001683235168,2160,5,0,0.6436741001269511,-0.0065630273509967
8.8522890451193e+17,So as it turns out last night I was just in one of those super self critical everything is awful moods.,0.985001087188721,2161,5,0,0.6436680698283404,-0.0065632901523357
1.04803381263727e+18,I had lost my job man .... Two weeks ago I was unemployed .... Now I have two jobs Y'all can't tell me God ain't good 🎬👌‼️🗣️,0.984998643398285,2162,5,0,0.6436433460226322,-0.0065643676394894
5.88156557986292e+17,lol so today sucked,0.984997630119324,2163,5,0,0.6436330948860344,-0.0065648144032395
7.05378127552225e+16,Lost my job yesterday due to me being Temporary. My FSC VI and D*C trips are at stake and I need another job ASAP.,0.984993100166321,2164,5,1,0.6435872676919245,-0.006566811705625
2.54003185377755e+17,Oh well. Everything happens for a reason I guess.,0.981028735637665,4642,6,0,0.6046057609256319,-0.0083182713702083
3.93433890272342e+17,"@AllyDarnell Dayummmm well, they just lost their job.",0.981027603149414,4643,6,0,0.6045949932004921,-0.0083187727150357
9.50435615639835e+17,Now my life is sweet like cinnamon like a fucking dream I’m living in!!,0.981024980545044,4644,6,0,0.6045700582858473,-0.0083199337263312
7.54530526552261e+17,"@USPS @amazon so I got the refund yay, and lost the prime day deal. - sucked. Sucks for everyone - not your fault, I'm sure stolen :/",0.981024503707886,4645,6,0,0.6045655247955535,-0.0083201448196275
4.5954618643071e+16,So apparently I look like I'm in high school. I guess when I'm 70 I'll look like I'm 55!,0.981018781661987,4646,6,0,0.6045111260454017,-0.0083226779471865
5.2441570007792e+17,"@alyssaschlosss ummmm, I just did....",0.981017589569092,4647,6,0,0.6044997937006149,-0.0083232056839541
3.21333681245389e+16,"Single.  But, almost 2 weeks ago, my boyfriend broke up with me and I cried l... (YouTube http://youtu.be/AVN8XJPC3lg?a)",0.981015801429748,4648,6,0,0.6044827956542407,-0.0083239972903086
1.35600139699098e+17,"Today, after so many months I didn't use my laptop for one full day! #thatscrazy!",0.981014490127564,4649,6,0,0.6044703307793406,-0.0083245778025515
2.84149273162039e+17,Well I was gonna go to the movies with @codygrup but I got carjacked at Speedway. Luckily I am ok.,0.981013715267181,4650,6,0,0.6044629653142553,-0.0083249208328786
9.20377912917942e+17,Not sure what my penis has done to deserve this type of karma but today I also got hit in the Dick with flying shrapnel. 😒😥🖕🏿,0.981013119220733,4651,6,0,0.6044572996440849,-0.0083251847025452
6.75758451558105e+17,Oh well #GGMU 😢,0.962190330028534,10001,7,0,0.4522515895265332,-0.0167390120524015
1.07980495066915e+18,"Oh, well, here we go... https://t.co/tSRrGe2JFi",0.962189733982086,10002,7,0,0.45224744510164355,-0.0167392810841673
1.05928532292687e+18,"@wattpad Hello, I have been a wattoad user for at least 8 years of my life and I haven't left. I've recently found out that user tragician_child account was removed. I am utterly distraught and outraged. On what grounds were those necessary?",0.962189674377441,10003,7,0,0.4522470306611385,-0.0167393079873532
1.16499837232489e+18,"@sp00kyboobz EldritchAllure
My original account got deleted yesterday and I’m pretty bummed. So many conversations lost. :/",0.962181150913238,10004,7,0,0.452187769385309,-0.0167431551600721
